timestamp,load_mw,hour,day_of_week,hour_norm,dow_norm,load_scaled,lstm_prediction,residual,residual_z,lstm_anomaly,zscore_anomaly,lstm_streak,z_streak
2025-02-16 16:15:00+00:00,56593.251,16.25,6,0.6770833333333334,1.0,0.5518928837331524,54971.40862510145,1621.8423748985442,1.6632533541910028,0,0,19,18
2025-02-16 16:30:00+00:00,57747.244,16.5,6,0.6875,1.0,0.5800387400550501,55868.37282354606,1878.8711764539403,2.0123909303190612,0,0,19,18
2025-02-16 16:30:00+00:00,57747.244,16.5,6,0.6875,1.0,0.5800387400550501,55868.37282354606,1878.8711764539403,2.0123909303190612,0,0,19,18
2025-02-16 16:45:00+00:00,58973.114,16.75,6,0.6979166666666666,1.0,0.6099376743547597,56926.02048186613,2047.0935181338718,2.2408973866745345,0,0,19,18
2025-02-16 16:45:00+00:00,58973.114,16.75,6,0.6979166666666666,1.0,0.6099376743547597,56926.02048186613,2047.0935181338718,2.2408973866745345,0,0,19,18
2025-02-16 17:00:00+00:00,60439.389,17.0,6,0.7083333333333334,1.0,0.6457000797405726,58136.812422350056,2302.5765776499466,2.587935289047499,0,0,19,18
2025-02-16 17:00:00+00:00,60439.389,17.0,6,0.7083333333333334,1.0,0.6457000797405726,58136.812422350056,2302.5765776499466,2.587935289047499,0,0,19,18
2025-02-16 17:15:00+00:00,61050.773,17.25,6,0.71875,1.0,0.6606117180447105,59511.88267859722,1538.8903214027814,1.550574624347901,0,0,19,18
2025-02-16 17:15:00+00:00,61050.773,17.25,6,0.71875,1.0,0.6606117180447105,59511.88267859722,1538.8903214027814,1.550574624347901,0,0,19,18
2025-02-16 17:30:00+00:00,60858.869,17.5,6,0.7291666666666666,1.0,0.6559311849638362,60667.087540887245,191.7814591127535,-0.27928381997588914,0,0,19,18
2025-02-16 17:30:00+00:00,60858.869,17.5,6,0.7291666666666666,1.0,0.6559311849638362,60667.087540887245,191.7814591127535,-0.27928381997588914,0,0,19,18
2025-02-16 17:45:00+00:00,60715.343,17.75,6,0.7395833333333334,1.0,0.6524305899217028,61105.36181343163,-390.01881343162677,-1.0695778870904273,0,0,19,18
2025-02-16 17:45:00+00:00,60715.343,17.75,6,0.7395833333333334,1.0,0.6524305899217028,61105.36181343163,-390.01881343162677,-1.0695778870904273,0,0,19,18
2025-02-16 18:00:00+00:00,60624.813,18.0,6,0.75,1.0,0.6502225658064601,60785.35610015893,-160.54310015893134,-0.7578673168062685,0,0,19,18
2025-02-16 18:00:00+00:00,60624.813,18.0,6,0.75,1.0,0.6502225658064601,60785.35610015893,-160.54310015893134,-0.7578673168062685,0,0,19,18
2025-02-16 18:15:00+00:00,60239.289,18.25,6,0.7604166666666666,1.0,0.6408196464537054,60020.10145852697,219.18754147302388,-0.2420565010586071,0,0,19,18
2025-02-16 18:15:00+00:00,60239.289,18.25,6,0.7604166666666666,1.0,0.6408196464537054,60020.10145852697,219.18754147302388,-0.2420565010586071,0,0,19,18
2025-02-16 18:30:00+00:00,59856.543,18.5,6,0.7708333333333334,1.0,0.6314844824416351,59113.40597786272,743.1370221372781,0.46965537942202135,0,0,19,18
